movement_id,occurred_at,lot_id,component,movement_type,quantity_delta,quality_status,record_id,value_source
MV-002245,2015-12-01 06:00:00,LOT-00141,comp4,issue,-1,available,MR-02003,assumption:synthetic_operations_v1
MV-002246,2015-12-01 06:00:00,LOT-00141,comp4,issue,-1,available,MR-02006,assumption:synthetic_operations_v1
MV-002247,2015-12-01 07:00:00,LOT-00097,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002248,2015-12-02 06:00:00,LOT-00148,comp2,receipt,7,available,,assumption:synthetic_operations_v1
MV-002249,2015-12-02 06:00:00,LOT-00149,comp4,receipt,8,available,,assumption:synthetic_operations_v1
MV-002250,2015-12-02 06:00:00,LOT-00150,comp3,receipt,23,available,,assumption:synthetic_operations_v1
MV-002251,2015-12-02 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02010,assumption:synthetic_operations_v1
MV-002252,2015-12-02 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02011,assumption:synthetic_operations_v1
MV-002253,2015-12-02 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02012,assumption:synthetic_operations_v1
MV-002254,2015-12-02 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02008,assumption:synthetic_operations_v1
MV-002255,2015-12-02 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02009,assumption:synthetic_operations_v1
MV-002256,2015-12-02 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02013,assumption:synthetic_operations_v1
MV-002257,2015-12-02 06:00:00,LOT-00141,comp4,issue,-1,available,MR-02014,assumption:synthetic_operations_v1
MV-002258,2015-12-03 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02018,assumption:synthetic_operations_v1
MV-002259,2015-12-03 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02015,assumption:synthetic_operations_v1
MV-002260,2015-12-03 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02016,assumption:synthetic_operations_v1
MV-002261,2015-12-03 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02022,assumption:synthetic_operations_v1
MV-002262,2015-12-03 06:00:00,LOT-00141,comp4,issue,-1,available,MR-02020,assumption:synthetic_operations_v1
MV-002263,2015-12-04 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02025,assumption:synthetic_operations_v1
MV-002264,2015-12-04 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02027,assumption:synthetic_operations_v1
MV-002265,2015-12-04 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02032,assumption:synthetic_operations_v1
MV-002266,2015-12-04 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02033,assumption:synthetic_operations_v1
MV-002267,2015-12-04 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02023,assumption:synthetic_operations_v1
MV-002268,2015-12-04 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02029,assumption:synthetic_operations_v1
MV-002269,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-01996,assumption:synthetic_operations_v1
MV-002270,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02001,assumption:synthetic_operations_v1
MV-002271,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02005,assumption:synthetic_operations_v1
MV-002272,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02007,assumption:synthetic_operations_v1
MV-002273,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02017,assumption:synthetic_operations_v1
MV-002274,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02019,assumption:synthetic_operations_v1
MV-002275,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02021,assumption:synthetic_operations_v1
MV-002276,2015-12-04 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02031,assumption:synthetic_operations_v1
MV-002277,2015-12-04 06:00:00,LOT-00141,comp4,issue,-1,available,MR-02024,assumption:synthetic_operations_v1
MV-002278,2015-12-04 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02026,assumption:synthetic_operations_v1
MV-002279,2015-12-04 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02028,assumption:synthetic_operations_v1
MV-002280,2015-12-04 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02030,assumption:synthetic_operations_v1
MV-002281,2015-12-05 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02034,assumption:synthetic_operations_v1
MV-002282,2015-12-05 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02038,assumption:synthetic_operations_v1
MV-002283,2015-12-05 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02036,assumption:synthetic_operations_v1
MV-002284,2015-12-05 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02039,assumption:synthetic_operations_v1
MV-002285,2015-12-05 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02035,assumption:synthetic_operations_v1
MV-002286,2015-12-05 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02037,assumption:synthetic_operations_v1
MV-002287,2015-12-06 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02040,assumption:synthetic_operations_v1
MV-002288,2015-12-06 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02042,assumption:synthetic_operations_v1
MV-002289,2015-12-06 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02041,assumption:synthetic_operations_v1
MV-002290,2015-12-07 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02046,assumption:synthetic_operations_v1
MV-002291,2015-12-07 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02044,assumption:synthetic_operations_v1
MV-002292,2015-12-07 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02045,assumption:synthetic_operations_v1
MV-002293,2015-12-07 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02047,assumption:synthetic_operations_v1
MV-002294,2015-12-07 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02043,assumption:synthetic_operations_v1
MV-002295,2015-12-08 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02048,assumption:synthetic_operations_v1
MV-002296,2015-12-08 07:00:00,LOT-00135,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002297,2015-12-09 06:00:00,LOT-00151,comp2,receipt,14,available,,assumption:synthetic_operations_v1
MV-002298,2015-12-09 06:00:00,LOT-00152,comp4,receipt,19,available,,assumption:synthetic_operations_v1
MV-002299,2015-12-09 06:00:00,LOT-00153,comp3,receipt,6,available,,assumption:synthetic_operations_v1
MV-002300,2015-12-09 06:00:00,LOT-00154,comp1,receipt,17,available,,assumption:synthetic_operations_v1
MV-002301,2015-12-09 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02049,assumption:synthetic_operations_v1
MV-002302,2015-12-09 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02054,assumption:synthetic_operations_v1
MV-002303,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02050,assumption:synthetic_operations_v1
MV-002304,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02053,assumption:synthetic_operations_v1
MV-002305,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02055,assumption:synthetic_operations_v1
MV-002306,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02056,assumption:synthetic_operations_v1
MV-002307,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02058,assumption:synthetic_operations_v1
MV-002308,2015-12-09 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02060,assumption:synthetic_operations_v1
MV-002309,2015-12-09 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02059,assumption:synthetic_operations_v1
MV-002310,2015-12-09 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02051,assumption:synthetic_operations_v1
MV-002311,2015-12-09 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02052,assumption:synthetic_operations_v1
MV-002312,2015-12-09 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02057,assumption:synthetic_operations_v1
MV-002313,2015-12-10 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02061,assumption:synthetic_operations_v1
MV-002314,2015-12-10 07:00:00,LOT-00051,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002315,2015-12-10 07:00:00,LOT-00084,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002316,2015-12-11 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02064,assumption:synthetic_operations_v1
MV-002317,2015-12-11 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02062,assumption:synthetic_operations_v1
MV-002318,2015-12-11 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02069,assumption:synthetic_operations_v1
MV-002319,2015-12-11 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02063,assumption:synthetic_operations_v1
MV-002320,2015-12-11 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02065,assumption:synthetic_operations_v1
MV-002321,2015-12-11 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02068,assumption:synthetic_operations_v1
MV-002322,2015-12-11 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02066,assumption:synthetic_operations_v1
MV-002323,2015-12-11 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02067,assumption:synthetic_operations_v1
MV-002324,2015-12-11 07:00:00,LOT-00087,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002325,2015-12-11 07:00:00,LOT-00136,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002326,2015-12-12 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02076,assumption:synthetic_operations_v1
MV-002327,2015-12-12 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02080,assumption:synthetic_operations_v1
MV-002328,2015-12-12 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02070,assumption:synthetic_operations_v1
MV-002329,2015-12-12 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02073,assumption:synthetic_operations_v1
MV-002330,2015-12-12 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02075,assumption:synthetic_operations_v1
MV-002331,2015-12-12 06:00:00,LOT-00140,comp2,issue,-1,available,MR-02077,assumption:synthetic_operations_v1
MV-002332,2015-12-12 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02079,assumption:synthetic_operations_v1
MV-002333,2015-12-12 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02081,assumption:synthetic_operations_v1
MV-002334,2015-12-12 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02071,assumption:synthetic_operations_v1
MV-002335,2015-12-12 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02074,assumption:synthetic_operations_v1
MV-002336,2015-12-12 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02072,assumption:synthetic_operations_v1
MV-002337,2015-12-12 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02078,assumption:synthetic_operations_v1
MV-002338,2015-12-13 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02082,assumption:synthetic_operations_v1
MV-002339,2015-12-13 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02084,assumption:synthetic_operations_v1
MV-002340,2015-12-13 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02088,assumption:synthetic_operations_v1
MV-002341,2015-12-13 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02086,assumption:synthetic_operations_v1
MV-002342,2015-12-13 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02090,assumption:synthetic_operations_v1
MV-002343,2015-12-13 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02093,assumption:synthetic_operations_v1
MV-002344,2015-12-13 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02085,assumption:synthetic_operations_v1
MV-002345,2015-12-13 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02091,assumption:synthetic_operations_v1
MV-002346,2015-12-13 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02094,assumption:synthetic_operations_v1
MV-002347,2015-12-13 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02083,assumption:synthetic_operations_v1
MV-002348,2015-12-13 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02087,assumption:synthetic_operations_v1
MV-002349,2015-12-13 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02089,assumption:synthetic_operations_v1
MV-002350,2015-12-13 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02092,assumption:synthetic_operations_v1
MV-002351,2015-12-14 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02095,assumption:synthetic_operations_v1
MV-002352,2015-12-14 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02096,assumption:synthetic_operations_v1
MV-002353,2015-12-14 06:00:00,LOT-00150,comp3,issue,-1,available,MR-02097,assumption:synthetic_operations_v1
MV-002354,2015-12-14 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02098,assumption:synthetic_operations_v1
MV-002355,2015-12-14 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02099,assumption:synthetic_operations_v1
MV-002356,2015-12-15 06:00:00,LOT-00146,comp1,issue,-1,available,MR-02101,assumption:synthetic_operations_v1
MV-002357,2015-12-15 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02104,assumption:synthetic_operations_v1
MV-002358,2015-12-15 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02106,assumption:synthetic_operations_v1
MV-002359,2015-12-15 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02105,assumption:synthetic_operations_v1
MV-002360,2015-12-15 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02107,assumption:synthetic_operations_v1
MV-002361,2015-12-15 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02100,assumption:synthetic_operations_v1
MV-002362,2015-12-15 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02103,assumption:synthetic_operations_v1
MV-002363,2015-12-15 06:00:00,LOT-00147,comp4,issue,-1,available,MR-02102,assumption:synthetic_operations_v1
MV-002364,2015-12-16 06:00:00,LOT-00155,comp2,receipt,15,available,,assumption:synthetic_operations_v1
MV-002365,2015-12-16 06:00:00,LOT-00156,comp4,receipt,7,available,,assumption:synthetic_operations_v1
MV-002366,2015-12-16 06:00:00,LOT-00157,comp3,receipt,29,available,,assumption:synthetic_operations_v1
MV-002367,2015-12-16 06:00:00,LOT-00158,comp1,receipt,8,available,,assumption:synthetic_operations_v1
MV-002368,2015-12-16 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02112,assumption:synthetic_operations_v1
MV-002369,2015-12-16 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02114,assumption:synthetic_operations_v1
MV-002370,2015-12-16 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02110,assumption:synthetic_operations_v1
MV-002371,2015-12-16 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02118,assumption:synthetic_operations_v1
MV-002372,2015-12-16 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02109,assumption:synthetic_operations_v1
MV-002373,2015-12-16 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02113,assumption:synthetic_operations_v1
MV-002374,2015-12-16 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02115,assumption:synthetic_operations_v1
MV-002375,2015-12-16 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02108,assumption:synthetic_operations_v1
MV-002376,2015-12-16 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02111,assumption:synthetic_operations_v1
MV-002377,2015-12-16 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02116,assumption:synthetic_operations_v1
MV-002378,2015-12-16 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02117,assumption:synthetic_operations_v1
MV-002379,2015-12-16 07:00:00,LOT-00139,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002380,2015-12-17 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02126,assumption:synthetic_operations_v1
MV-002381,2015-12-17 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02119,assumption:synthetic_operations_v1
MV-002382,2015-12-17 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02122,assumption:synthetic_operations_v1
MV-002383,2015-12-17 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02125,assumption:synthetic_operations_v1
MV-002384,2015-12-17 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02127,assumption:synthetic_operations_v1
MV-002385,2015-12-17 06:00:00,LOT-00153,comp3,issue,-1,available,MR-02120,assumption:synthetic_operations_v1
MV-002386,2015-12-17 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02121,assumption:synthetic_operations_v1
MV-002387,2015-12-17 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02123,assumption:synthetic_operations_v1
MV-002388,2015-12-17 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02128,assumption:synthetic_operations_v1
MV-002389,2015-12-17 07:00:00,LOT-00089,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002390,2015-12-17 07:00:00,LOT-00107,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002391,2015-12-18 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02132,assumption:synthetic_operations_v1
MV-002392,2015-12-18 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02134,assumption:synthetic_operations_v1
MV-002393,2015-12-18 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02129,assumption:synthetic_operations_v1
MV-002394,2015-12-18 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02130,assumption:synthetic_operations_v1
MV-002395,2015-12-18 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02136,assumption:synthetic_operations_v1
MV-002396,2015-12-18 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02124,assumption:synthetic_operations_v1
MV-002397,2015-12-18 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02131,assumption:synthetic_operations_v1
MV-002398,2015-12-18 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02135,assumption:synthetic_operations_v1
MV-002399,2015-12-18 06:00:00,LOT-00149,comp4,issue,-1,available,MR-02133,assumption:synthetic_operations_v1
MV-002400,2015-12-18 07:00:00,LOT-00108,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002401,2015-12-18 07:00:00,LOT-00140,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002402,2015-12-19 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02139,assumption:synthetic_operations_v1
MV-002403,2015-12-19 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02137,assumption:synthetic_operations_v1
MV-002404,2015-12-19 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02143,assumption:synthetic_operations_v1
MV-002405,2015-12-19 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02146,assumption:synthetic_operations_v1
MV-002406,2015-12-19 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02138,assumption:synthetic_operations_v1
MV-002407,2015-12-19 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02140,assumption:synthetic_operations_v1
MV-002408,2015-12-19 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02145,assumption:synthetic_operations_v1
MV-002409,2015-12-19 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02141,assumption:synthetic_operations_v1
MV-002410,2015-12-19 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02142,assumption:synthetic_operations_v1
MV-002411,2015-12-19 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02144,assumption:synthetic_operations_v1
MV-002412,2015-12-19 07:00:00,LOT-00055,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002413,2015-12-20 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02148,assumption:synthetic_operations_v1
MV-002414,2015-12-20 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02149,assumption:synthetic_operations_v1
MV-002415,2015-12-20 06:00:00,LOT-00143,comp2,issue,-1,available,MR-02151,assumption:synthetic_operations_v1
MV-002416,2015-12-20 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02147,assumption:synthetic_operations_v1
MV-002417,2015-12-20 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02150,assumption:synthetic_operations_v1
MV-002418,2015-12-20 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02152,assumption:synthetic_operations_v1
MV-002419,2015-12-21 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02154,assumption:synthetic_operations_v1
MV-002420,2015-12-21 06:00:00,LOT-00157,comp3,issue,-1,available,MR-02155,assumption:synthetic_operations_v1
MV-002421,2015-12-21 06:00:00,LOT-00152,comp4,issue,-1,available,MR-02153,assumption:synthetic_operations_v1
MV-002422,2015-12-21 07:00:00,LOT-00059,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002423,2015-12-22 06:00:00,LOT-00154,comp1,issue,-1,available,MR-02156,assumption:synthetic_operations_v1
