record_id,machineID,component,planned_at,completed_at,maintenance_type,used_lot_id,quantity_used,result,value_source,source_event_at,quantity_requested
MR-02045,71,comp3,2015-12-07 06:00:00,2015-12-07 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-07 06:00:00,1
MR-02046,77,comp2,2015-12-07 06:00:00,2015-12-07 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-07 06:00:00,1
MR-02047,77,comp3,2015-12-07 06:00:00,2015-12-07 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-07 06:00:00,1
MR-02048,87,comp1,2015-12-08 06:00:00,2015-12-08 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-08 06:00:00,1
MR-02049,19,comp1,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02050,53,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02051,61,comp4,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02052,62,comp4,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02053,63,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02054,70,comp1,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02055,70,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02056,80,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02057,80,comp4,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02058,82,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02059,82,comp3,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02060,100,comp2,2015-12-09 06:00:00,2015-12-09 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-09 06:00:00,1
MR-02061,56,comp2,2015-12-10 06:00:00,2015-12-10 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-10 06:00:00,1
MR-02062,44,comp2,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02063,44,comp3,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02064,49,comp1,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02065,50,comp3,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02066,54,comp4,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02067,60,comp4,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02068,85,comp3,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02069,98,comp2,2015-12-11 06:00:00,2015-12-11 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-11 06:00:00,1
MR-02070,14,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02071,17,comp3,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02072,28,comp4,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02073,33,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02074,33,comp3,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02075,34,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02076,39,comp1,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02077,51,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00140,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02078,51,comp4,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02079,58,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02080,65,comp1,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02081,65,comp2,2015-12-12 06:00:00,2015-12-12 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-12 06:00:00,1
MR-02082,4,comp1,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02083,4,comp4,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02084,16,comp1,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02085,24,comp3,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02086,29,comp2,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02087,29,comp4,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02088,38,comp1,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02089,38,comp4,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02090,68,comp2,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02091,73,comp3,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02092,79,comp4,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02093,81,comp2,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02094,81,comp3,2015-12-13 06:00:00,2015-12-13 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-13 06:00:00,1
MR-02095,2,comp1,2015-12-14 06:00:00,2015-12-14 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-14 06:00:00,1
MR-02096,9,comp2,2015-12-14 06:00:00,2015-12-14 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-14 06:00:00,1
MR-02097,76,comp3,2015-12-14 06:00:00,2015-12-14 06:00:00,observed_replacement_demand,LOT-00150,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-14 06:00:00,1
MR-02098,96,comp4,2015-12-14 06:00:00,2015-12-14 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-14 06:00:00,1
MR-02099,99,comp4,2015-12-14 06:00:00,2015-12-14 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-14 06:00:00,1
MR-02100,10,comp3,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02101,20,comp1,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00146,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02102,37,comp4,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00147,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02103,40,comp3,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02104,52,comp1,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02105,52,comp2,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02106,66,comp1,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02107,66,comp2,2015-12-15 06:00:00,2015-12-15 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-15 06:00:00,1
MR-02108,1,comp4,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02109,11,comp3,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02110,15,comp2,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02111,23,comp4,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02112,59,comp1,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02113,59,comp3,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02114,69,comp1,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02115,84,comp3,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02116,84,comp4,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02117,92,comp4,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02118,95,comp2,2015-12-16 06:00:00,2015-12-16 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-16 06:00:00,1
MR-02119,8,comp2,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02120,8,comp3,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00153,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02121,26,comp4,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02122,35,comp2,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02123,35,comp4,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02124,42,comp3,2015-12-17 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02125,43,comp2,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02126,55,comp1,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02127,78,comp2,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02128,78,comp4,2015-12-17 06:00:00,2015-12-17 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-17 06:00:00,1
MR-02129,3,comp2,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02130,6,comp2,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02131,12,comp3,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02132,31,comp1,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02133,36,comp4,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00149,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02134,45,comp1,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02135,45,comp3,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02136,75,comp2,2015-12-18 06:00:00,2015-12-18 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-18 06:00:00,1
MR-02137,21,comp2,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02138,21,comp3,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02139,46,comp1,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02140,57,comp3,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02141,72,comp4,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00152,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02142,74,comp4,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00152,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02143,86,comp2,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02144,86,comp4,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00152,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02145,89,comp3,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02146,94,comp2,2015-12-19 06:00:00,2015-12-19 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-19 06:00:00,1
MR-02147,5,comp3,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00157,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
MR-02148,7,comp1,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00154,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
MR-02149,30,comp2,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
MR-02150,30,comp4,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00152,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
MR-02151,47,comp2,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00143,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
MR-02152,97,comp4,2015-12-20 06:00:00,2015-12-20 06:00:00,observed_replacement_demand,LOT-00152,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-12-20 06:00:00,1
